                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.81108,                 1.1928,                 1.6659,                 0.6813,                0.66467,                0.65181,                0.29426,                 1.3094,                 1.6686,                  2.363,             0.00072612,             0.00072612,             0.00072612
                    130,                0.81359,                 1.2126,                 1.7011,                0.66829,                0.60257,                0.64239,                0.31762,                 1.2047,                 1.5364,                 2.3002,               0.000722,               0.000722,               0.000722
                    131,                0.83013,                 1.1858,                 1.7046,                0.72402,                0.62888,                0.70361,                0.32127,                 1.2152,                 1.5001,                 2.3234,             0.00071788,             0.00071788,             0.00071788
                    132,                 0.8257,                 1.1898,                 1.7101,                0.79628,                0.62519,                0.69763,                0.32794,                 1.2326,                 1.4356,                 2.3149,             0.00071375,             0.00071375,             0.00071375
                    133,                 0.8147,                 1.1892,                  1.703,                0.68861,                0.60625,                0.64925,                0.31886,                 1.2265,                 1.5132,                 2.2964,             0.00070962,             0.00070962,             0.00070962
                    134,                0.80692,                 1.1678,                  1.669,                0.72705,                0.62619,                0.66678,                0.27793,                   1.31,                 1.5242,                 2.3825,              0.0007055,              0.0007055,              0.0007055
                    135,                0.84876,                 1.2129,                 1.7177,                0.60293,                0.63062,                0.63844,                0.30962,                  1.203,                 1.5746,                 2.3201,             0.00070137,             0.00070137,             0.00070137
                    136,                0.79436,                 1.1632,                 1.7038,                0.70666,                0.65482,                0.69131,                0.31491,                 1.2598,                 1.5686,                 2.3618,             0.00069725,             0.00069725,             0.00069725
                    137,                 0.8042,                 1.1494,                 1.6625,                0.72294,                0.59127,                 0.6791,                0.30834,                 1.2564,                 1.5609,                 2.3272,             0.00069313,             0.00069313,             0.00069313
                    138,                0.83722,                 1.1903,                 1.7093,                 0.7524,                0.55409,                0.62502,                0.29615,                 1.3008,                 1.6218,                  2.319,               0.000689,               0.000689,               0.000689
