                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                0.93078,                 1.4569,                 2.0489,                0.69241,                0.55194,                0.58406,                0.26906,                 1.4464,                 1.9304,                 2.7275,             0.00069313,             0.00069313,             0.00069313
                    138,                0.94197,                 1.4911,                 2.0737,                0.70625,                0.52432,                0.59861,                0.26622,                  1.508,                 1.8126,                 2.7521,               0.000689,               0.000689,               0.000689
                    139,                0.92586,                 1.4664,                 2.0499,                0.62995,                0.59676,                0.58616,                 0.2554,                 1.4047,                 1.8075,                 2.6642,             0.00068488,             0.00068488,             0.00068488
                    140,                0.89812,                 1.4355,                 2.0133,                0.75753,                0.60264,                0.66244,                0.27863,                 1.3632,                 1.8138,                 2.6319,             0.00068075,             0.00068075,             0.00068075
                    141,                0.89953,                 1.4046,                  2.043,                0.60871,                0.53543,                0.54386,                0.22955,                 1.4787,                 1.9829,                 2.7548,             0.00067663,             0.00067663,             0.00067663
                    142,                0.91036,                 1.4325,                 2.0318,                0.64119,                0.52831,                0.56916,                0.25324,                 1.4396,                 1.8386,                 2.7271,              0.0006725,              0.0006725,              0.0006725
                    143,                0.86763,                 1.3929,                 1.9921,                0.80047,                0.60208,                0.67441,                0.28919,                  1.436,                 1.6959,                 2.6472,             0.00066838,             0.00066838,             0.00066838
                    144,                0.89642,                 1.4145,                 2.0228,                0.73688,                0.59872,                0.66871,                0.29607,                 1.4265,                 1.7475,                 2.7126,             0.00066425,             0.00066425,             0.00066425
                    145,                0.89731,                 1.4109,                 2.0071,                 0.6483,                0.57053,                0.57851,                0.27789,                 1.4629,                 1.7436,                 2.7435,             0.00066013,             0.00066013,             0.00066013
                    146,                0.89296,                 1.3583,                  2.017,                0.59287,                 0.6163,                0.60037,                0.26269,                 1.4175,                 1.7697,                 2.6962,               0.000656,               0.000656,               0.000656
